transaction_id,amount,balance_before,time_of_day,day_of_week,transaction_type,recipient_frequency,location_match,device_match,transaction_frequency,account_age_days,balance_after,transaction_velocity,is_fraud
8962,16662.499161163596,45715.33082205433,8,4,Deposit,5.729645561392704,1,1,6,87,29052.831660890737,6,0
8963,36811.53457744023,42396.6026227745,7,5,Transfer,10.556571946316797,1,1,9,750,5585.068045334272,0,0
8964,13947.490971245505,36834.88465704746,19,1,Transfer,3.3697936353800313,1,0,14,747,22887.39368580196,3,0
8965,83627.77204963294,36969.719868987806,15,3,Deposit,2.6675162659584166,1,1,9,914,-46658.052180645136,7,0
8966,1002.134180332814,6164.280223592301,9,3,Bill Payment,6.477200289238654,0,1,6,259,5162.146043259487,4,0
8967,10650.647668401682,14270.965847087624,6,1,Withdrawal,1.5724829694497267,1,1,7,115,3620.3181786859423,3,0
8968,39860.66804412422,4275.5137710661265,14,0,Withdrawal,8.575517795926416,0,1,4,889,-35585.15427305809,6,0
8969,64048.15466201819,1425.3792520891243,8,1,Bill Payment,1.684218355894409,1,1,2,720,-62622.77540992907,2,0
8970,436221.4235111148,8757.167037811596,3,6,Transfer,0.22087461896196653,1,1,13,996,-427464.2564733032,4,0
8971,10076.393261826197,44143.871949700064,22,5,Transfer,4.008994035006913,1,1,8,799,34067.47868787387,3,0
8972,424625.7720788707,12753.828892766525,5,6,Transfer,9.038638000700667,1,1,5,22,-411871.9431861042,3,0
8973,5895.545511454367,48537.54416699436,11,4,Airtime,5.8634895076403515,1,1,8,379,42641.998655539996,5,0
8974,314045.39455545216,30267.2589784991,14,1,Deposit,22.68392896379819,1,1,7,8,-283778.13557695306,1,0
8975,112976.4030584853,12625.665894099828,18,5,Bill Payment,0.7583532831776214,1,1,11,22,-100350.73716438547,2,0
8976,3544.2535078799833,25359.409370726426,21,0,Deposit,2.112291182390382,0,1,13,77,21815.15586284644,5,0
8977,40703.87087913273,11735.646312305653,23,1,Transfer,2.389719402177577,1,1,7,998,-28968.224566827077,1,0
8978,19881.16994707866,49214.70435093632,1,6,Transfer,0.29954395919393156,1,1,8,797,29333.534403857662,1,0
8979,76969.85936220997,42515.98421134323,18,4,Bill Payment,0.2197837542424301,1,1,10,80,-34453.87515086674,2,0
8980,14093.328708146139,2285.7006503341263,23,2,Transfer,0.1494364995797661,1,1,19,650,-11807.628057812013,3,0
8981,11914.45381871593,47441.025541906085,19,3,Bill Payment,2.628676014488734,1,1,12,942,35526.57172319015,2,0
8982,340506.38816476066,36332.19025784148,19,0,Transfer,9.313943576869404,0,1,14,290,-304174.1979069192,0,0
8983,18079.93811484206,5036.6813490426375,1,2,Transfer,6.183229533297034,1,1,7,952,-13043.256765799424,6,0
8984,115018.08414113394,33861.24956999583,14,3,Transfer,2.9598477021422234,1,1,17,443,-81156.83457113811,3,0
8985,14034.825140646959,32699.408200318587,11,2,Bill Payment,1.5327411633176415,1,1,11,289,18664.583059671626,3,0
8986,617433.4191641923,11720.64854457159,0,6,Transfer,0.07846261937657739,1,1,12,590,-605712.7706196207,5,0
8987,5672.190997135622,38163.8883003712,22,1,Transfer,0.9641618416613568,1,1,10,736,32491.69730323558,2,0
8988,6449.21010213828,5266.170462335389,13,1,Transfer,2.4484939068006315,1,1,11,919,-1183.0396398028906,4,0
8989,464647.5137789545,24982.81388033114,3,3,Transfer,2.3138082303755043,1,0,12,399,-439664.6998986234,2,0
8990,9046.264763755808,1486.2371509913082,21,3,Deposit,1.501211526333917,1,1,9,892,-7560.027612764499,3,0
8991,541527.2202135157,48468.13695584257,23,1,Airtime,29.26590292774464,1,1,8,281,-493059.08325767313,2,0
8992,131095.47574336798,37826.617957068556,10,1,Bill Payment,2.9654254709224985,1,1,9,633,-93268.85778629943,5,0
8993,16166.566411348216,8783.751731823144,6,5,Transfer,1.5587264672488463,0,1,12,538,-7382.814679525072,1,0
8994,586.0546566525355,17742.027957612867,12,3,Bill Payment,2.6133541095352326,1,1,13,140,17155.97330096033,4,0
8995,21191.668570401445,8867.556512600637,13,3,Deposit,1.6384475692997504,1,1,11,704,-12324.112057800809,3,0
8996,26991.036464369572,38564.25574233642,6,6,Transfer,2.170040399974397,0,1,11,19,11573.219277966848,2,0
8997,227393.08857996558,3885.919945958043,21,5,Withdrawal,0.6726618537344793,1,1,7,49,-223507.16863400754,4,0
8998,528022.5934934656,42179.926122622,10,3,Transfer,0.004236881416578236,1,1,9,239,-485842.6673708436,2,0
8999,5597.221773323566,47167.62060295076,19,6,Bill Payment,3.3826735201297775,1,1,9,744,41570.39882962719,6,0
9000,109355.95994205574,34154.76919750869,19,4,Withdrawal,3.35831931306297,1,1,10,403,-75201.19074454704,0,0
9001,101803.96304202265,11435.307050070274,10,6,Transfer,0.8537146674001808,1,1,10,352,-90368.65599195237,5,0
9002,188494.74449546967,18644.41469486399,20,5,Deposit,8.939224774289613,1,1,11,458,-169850.3298006057,7,0
9003,59717.46629049443,24384.75386563763,8,4,Deposit,1.064763255869641,1,1,5,731,-35332.7124248568,5,0
9004,452.5981374991729,30626.613837910434,3,1,Deposit,7.352502503130644,1,1,12,279,30174.015700411263,6,0
9005,16141.601056371095,33764.491400772684,1,4,Transfer,1.0552753538301727,1,1,11,568,17622.89034440159,5,0
9006,2183.282702867933,28156.521050625255,1,6,Deposit,1.6513012505111755,1,1,10,703,25973.238347757324,1,0
9007,14688.034389107253,18214.382120270933,8,0,Deposit,1.5727781758972028,1,1,12,757,3526.34773116368,3,0
9008,156374.40960707926,44654.94674768025,18,1,Withdrawal,1.304153292453238,1,1,12,564,-111719.462859399,3,0
9009,40550.430327252354,4988.210842879953,14,0,Bill Payment,15.24292233389567,1,1,10,960,-35562.2194843724,3,0
9010,218858.73013910133,23846.546657931256,20,2,Transfer,1.5289679254038637,1,1,8,914,-195012.18348117007,1,0
9011,43630.33051200197,39002.67708490656,20,0,Deposit,3.317599083939715,1,1,10,867,-4627.653427095414,7,0
9012,1641.4710831319824,3982.760599278644,17,2,Withdrawal,6.6434108078867595,1,1,16,946,2341.2895161466613,5,0
9013,142.3524446161152,35561.425623753756,15,0,Transfer,1.921945603038524,1,1,15,653,35419.07317913764,2,0
9014,29661.865900099958,41165.86951491293,1,6,Bill Payment,0.058848646262967895,1,1,10,834,11504.00361481297,4,0
9015,14359.21344816872,33380.73362782556,11,6,Transfer,7.170926922146884,1,1,7,932,19021.52017965684,1,0
9016,3121.6235724374405,1633.9077214924437,0,2,Bill Payment,1.6706016770510241,0,1,11,406,-1487.7158509449969,1,0
9017,734.1735910326307,9826.714329478107,1,2,Withdrawal,10.325008010304689,1,1,8,639,9092.540738445476,2,0
9018,5067.047465743445,17763.540865705585,13,1,Deposit,3.3780440230402204,0,1,8,340,12696.493399962139,1,0
9019,14928.344948018015,12450.81174626425,6,6,Bill Payment,4.896269654951237,1,1,13,135,-2477.5332017537658,1,0
9020,83429.36689523712,48169.95487114394,16,3,Airtime,15.075587875584587,1,1,8,652,-35259.41202409318,2,0
9021,32120.89921440414,32928.101791575886,14,3,Airtime,10.199594020077607,1,1,9,79,807.2025771717454,5,0
9022,549154.1664876771,15551.576910226946,16,1,Withdrawal,7.866460265619963,1,1,9,349,-533602.5895774502,3,0
9023,2776.070972907518,46555.177434606834,8,2,Transfer,3.7828931772217405,1,1,8,752,43779.10646169932,4,0
9024,128298.87526440919,37289.11577433316,12,3,Bill Payment,0.9273713670424882,1,1,13,136,-91009.75949007603,5,0
9025,24211.850594162173,14945.753379525057,1,3,Withdrawal,9.195701708792274,1,1,12,407,-9266.097214637117,1,0
9026,88374.45605693338,19565.196900695813,14,0,Transfer,0.49328770273836003,0,0,14,628,-68809.25915623757,4,0
9027,9200.105896581848,10772.01405689388,19,4,Bill Payment,10.92217443518659,1,1,6,653,1571.9081603120321,5,0
9028,187842.8048777465,48582.62591502527,10,1,Withdrawal,7.267652485125515,1,1,9,353,-139260.17896272123,5,0
9029,39753.35490673768,26347.528298613586,18,4,Deposit,8.134320154889815,1,1,5,901,-13405.826608124094,3,0
9030,5659.608675283217,44906.77768740125,13,2,Deposit,2.3676244686853827,1,1,10,83,39247.16901211803,2,0
9031,21503.09037532568,17978.488779825537,3,0,Airtime,0.44394773205012333,0,1,9,775,-3524.601595500142,3,0
9032,13641.723532817188,43181.23855177631,10,3,Transfer,6.490580784770117,0,1,11,580,29539.515018959122,0,0
9033,58592.19064703883,3640.455572931034,15,5,Transfer,19.098703065373904,1,1,5,890,-54951.7350741078,3,0
9034,2080.6726321304154,49122.42555869011,22,0,Deposit,9.77401528180197,0,1,14,869,47041.7529265597,5,0
9035,20770.657981142867,45689.68398463183,1,1,Bill Payment,9.206478442321762,0,1,11,393,24919.026003488965,2,0
9036,48562.868988438524,18796.94429405609,1,6,Deposit,5.002528809703453,1,1,13,531,-29765.924694382433,4,0
9037,23530.35607429356,38961.38610041429,8,2,Withdrawal,0.6180053683060326,0,1,8,857,15431.03002612073,3,0
9038,325749.0207288574,37860.63839721747,21,0,Transfer,9.948972609677991,0,1,10,193,-287888.3823316399,4,0
9039,103574.40767662135,45161.485058043654,22,0,Withdrawal,1.2553907157822866,1,1,12,235,-58412.9226185777,2,0
9040,21699.367822890705,16055.494075311744,20,0,Transfer,1.5359963954612479,1,1,15,836,-5643.87374757896,3,0
9041,33974.93055435561,23810.480260393324,20,3,Deposit,7.050025567722857,1,1,17,466,-10164.450293962287,0,0
9042,39788.41637133171,43384.9810176966,3,2,Deposit,6.309882222057741,1,1,6,455,3596.564646364888,6,0
9043,49345.36938460801,39150.39325262558,7,3,Bill Payment,0.37665017752266655,1,1,11,723,-10194.976131982432,3,0
9044,571.7398090861158,20279.869218273678,22,0,Transfer,1.4514874368891273,0,1,8,180,19708.12940918756,6,0
9045,12051.536105888468,42440.53641269398,17,6,Transfer,8.510116390928623,1,1,5,983,30389.000306805516,3,0
9046,1131.2990617914952,3300.747922387673,14,3,Transfer,14.937138704144369,0,1,7,28,2169.448860596178,2,0
9047,283952.39927785983,39320.26884518652,1,3,Transfer,1.5483509124322983,1,1,9,989,-244632.13043267332,3,0
9048,19502.558869002856,11131.527112251331,21,1,Transfer,7.14914469805904,1,1,5,518,-8371.031756751525,5,0
9049,14962.735672819847,15019.924483365572,10,4,Bill Payment,3.522411121428562,1,1,11,300,57.18881054572557,4,0
9050,132401.55459450735,25167.52733618409,16,4,Transfer,2.3906728148462904,1,1,14,795,-107234.02725832327,2,0
9051,51259.15908565892,23036.99055242872,6,1,Bill Payment,11.419664387394388,1,1,10,368,-28222.168533230197,3,0
9052,2304.7580241460205,26507.935236624166,7,1,Transfer,3.9726166327560053,1,1,7,558,24203.177212478146,2,0
9053,19114.247434608726,27694.004187929168,9,5,Bill Payment,5.884392820904213,0,1,7,4,8579.756753320442,0,0
9054,11267.36815955583,17244.85686054335,23,3,Transfer,4.48790180268844,1,1,14,343,5977.48870098752,2,0
9055,672.45434640695,9586.148137834469,2,5,Bill Payment,5.158237847047491,1,1,9,414,8913.693791427519,5,0
9056,5538.325808986502,38655.58023507799,12,3,Withdrawal,3.641618325642934,1,1,15,45,33117.25442609149,5,0
9057,15258.917358629295,20598.831305269963,22,2,Deposit,3.811866264210913,1,1,10,509,5339.913946640669,3,0
9058,17502.484775718884,25786.20226049389,16,4,Deposit,9.558450140584014,1,1,9,826,8283.717484775007,5,0
9059,1136.3051175901724,32590.139199204787,12,3,Bill Payment,1.802398936895539,1,1,11,574,31453.834081614616,2,0
9060,220429.0528021061,45572.258193026144,18,2,Deposit,6.666197127120109,1,1,10,566,-174856.79460907995,5,0
9061,17958.052170514682,35670.08872587077,21,6,Transfer,1.563805382671796,1,1,5,792,17712.03655535609,2,0
9062,23744.498803853094,3227.502053928841,8,5,Deposit,0.36677856363248246,1,1,8,480,-20516.996749924252,4,0
9063,49083.748768274425,42089.45780650286,20,4,Bill Payment,11.677432715388845,1,1,10,75,-6994.290961771563,3,0
9064,4554.392779258589,49478.39574124844,15,2,Airtime,2.643773340874817,1,1,3,414,44924.00296198985,0,0
9065,54869.446705362505,24151.766243197726,4,2,Deposit,5.747197765766269,0,1,9,635,-30717.68046216478,3,0
9066,10570.799429809842,48509.926486275435,8,1,Transfer,7.091750114541996,1,1,13,730,37939.12705646559,2,0
9067,3665.899150848842,27819.10837481432,8,0,Withdrawal,7.9729974428255606,1,1,8,336,24153.209223965478,2,0
9068,69348.16647735673,23521.183797725538,5,0,Airtime,1.2830028100106594,1,1,10,747,-45826.9826796312,3,0
9069,435107.2004837266,17238.833471645296,20,0,Deposit,5.330823003020101,1,1,11,441,-417868.3670120813,2,0
9070,93869.30739596079,33220.1889158336,9,2,Transfer,7.140668485099514,1,1,15,181,-60649.11848012719,4,0
9071,139518.8686561684,12261.200605727185,17,3,Deposit,0.6379543464682697,1,1,6,638,-127257.66805044122,2,0
9072,7775.544656488772,6141.776707205811,10,5,Transfer,0.7617043069275329,1,1,20,454,-1633.7679492829602,7,0
9073,902.1317211004474,2334.61802662649,23,0,Airtime,2.2620024509129517,1,1,12,345,1432.4863055260425,4,0
9074,433772.310052364,15326.625523047924,23,3,Bill Payment,1.795316988142916,1,1,7,212,-418445.6845293161,1,0
9075,1341138.9569867863,20392.770776184872,14,6,Transfer,7.978524556494496,1,1,6,138,-1320746.1862106014,4,0
9076,481958.62424818013,28051.75811778114,6,6,Bill Payment,5.145880604197865,1,1,10,743,-453906.866130399,1,0
9077,11253.428559428467,15344.741434163316,13,4,Bill Payment,3.445512487942808,1,1,7,110,4091.312874734849,1,0
9078,2187.9740920463505,49218.91904688515,7,5,Transfer,0.5625160447544226,1,1,13,385,47030.9449548388,4,0
9079,2613.994014408747,15295.513243817211,18,5,Withdrawal,0.597112542766305,1,1,7,300,12681.519229408465,3,0
9080,759.4047211848838,22607.794033874026,14,0,Transfer,3.6388528612626123,1,1,8,59,21848.38931268914,4,0
9081,17769.570718079944,6060.532111063117,18,2,Transfer,10.722643871141242,1,1,4,267,-11709.038607016828,3,0
9082,546536.2503101368,13770.699153516707,17,1,Deposit,7.459901035118825,1,1,14,716,-532765.5511566201,5,0
9083,16591.980185616532,3368.2748496605636,16,6,Transfer,10.66710739678002,1,1,13,660,-13223.705335955969,2,0
9084,40321.72968249608,28415.923038429075,2,2,Bill Payment,4.163735925331281,1,1,7,844,-11905.806644067005,5,0
9085,344963.51217489294,37802.16947348915,2,5,Bill Payment,1.251139454517618,1,0,9,700,-307161.3427014038,1,0
9086,9816.396475701513,10589.780902467328,6,6,Transfer,0.16162096515527943,1,1,12,896,773.3844267658151,2,0
9087,1291174.611308304,19027.635952987468,9,3,Transfer,14.089953973656446,1,1,8,172,-1272146.9753553164,1,0
9088,1183739.2178770048,1814.1951096308676,16,6,Transfer,3.2239545441533206,1,1,7,656,-1181925.0227673738,6,0
9089,16945.83436858253,42136.58073038839,14,4,Bill Payment,9.795592224532651,1,1,8,847,25190.74636180586,6,0
9090,6939.128518839546,39218.212721651806,7,5,Withdrawal,6.602178846546486,1,0,6,190,32279.08420281226,2,0
9091,88829.67870397036,4099.447512840326,16,2,Withdrawal,8.923929297829666,1,1,7,474,-84730.23119113003,3,0
9092,10992.2978927342,18878.512856700152,2,5,Withdrawal,1.1827488429210666,0,1,9,892,7886.214963965953,2,0
9093,2179.584553570387,47809.04407862527,3,1,Transfer,5.688469641658438,1,1,9,184,45629.45952505489,1,0
9094,285637.0726000163,20209.325747869876,7,6,Transfer,6.413203954250206,1,1,10,971,-265427.74685214646,2,0
9095,250921.33799519355,26784.225159476788,12,1,Transfer,4.021705603323649,1,1,19,643,-224137.11283571675,3,0
9096,30062.180758357634,18406.900189507403,0,4,Withdrawal,9.016027731931075,1,1,14,386,-11655.28056885023,4,0
9097,1762.1157426170244,30210.43801828483,17,0,Withdrawal,22.201248517400536,1,1,14,172,28448.322275667804,3,0
9098,1883.6138995045449,48929.68690620429,10,2,Transfer,0.052968813481964645,1,0,10,637,47046.07300669974,5,0
9099,27294.993520780477,49877.622670578654,20,5,Deposit,3.034803251417152,1,1,14,595,22582.629149798177,2,0
9100,8105.174233600115,38961.03392254837,5,2,Withdrawal,7.010046516231503,1,1,8,864,30855.859688948254,2,0
9101,11134.616472947027,20811.243803001526,15,1,Transfer,6.466852872920937,1,1,10,87,9676.627330054498,3,0
9102,170063.35279659918,25227.17784062043,20,3,Transfer,3.1541185858563976,1,1,4,940,-144836.17495597876,5,0
9103,95450.07690325803,18479.83507750297,18,2,Transfer,9.230714668734162,1,1,9,536,-76970.24182575506,7,0
9104,346724.3493609851,49293.156865312965,22,6,Transfer,5.620346362574368,1,1,12,13,-297431.19249567215,2,0
9105,3037.3890287770655,35680.25498544478,16,1,Withdrawal,3.9743328485499863,1,1,8,1,32642.865956667712,0,0
9106,11087.97938961029,22997.640826242052,17,3,Transfer,1.5933656343741645,1,0,13,39,11909.661436631763,3,0
9107,100505.0637636817,1593.6482353705146,10,0,Bill Payment,2.2891393789375893,1,1,12,389,-98911.41552831118,7,0
9108,53968.54641388994,26503.687305136868,13,6,Transfer,22.574415691223027,1,1,12,107,-27464.859108753073,7,0
9109,472012.5084525043,49212.481883379274,11,0,Deposit,11.828768420488505,1,1,8,141,-422800.026569125,5,0
9110,51076.1743361475,26629.984539679543,19,1,Bill Payment,5.947840592079958,1,1,12,997,-24446.18979646796,3,0
9111,887548.2883065854,9938.90758896657,23,6,Transfer,9.791671018411243,1,1,8,776,-877609.3807176189,3,0
9112,64863.192720299274,2082.593608133968,6,1,Transfer,0.7307920056068442,1,1,11,179,-62780.599112165306,3,0
9113,184302.71872507903,18380.484148086245,16,0,Transfer,1.556980539966095,1,1,16,305,-165922.23457699278,2,0
9114,11533.026943485427,45993.17472913374,4,1,Transfer,10.82090545519195,1,1,6,945,34460.14778564831,3,0
9115,22664.937906893043,49831.15130061817,21,6,Withdrawal,3.182531269309628,1,1,15,688,27166.213393725127,2,0
9116,136201.24419014974,47323.03076578813,13,4,Transfer,4.469483083239046,1,1,3,808,-88878.2134243616,5,0
9117,554574.4496243342,36741.57966945858,23,2,Transfer,10.756428714580185,1,1,12,542,-517832.86995487567,3,0
9118,94700.43746267316,28348.993693592107,12,4,Airtime,2.5876487093453333,1,1,11,684,-66351.44376908106,5,0
9119,18651.02635748712,29943.62117273035,23,3,Withdrawal,3.2870680282646614,1,1,10,988,11292.594815243228,3,0
9120,346164.73694051517,27410.608445506085,11,1,Transfer,0.5949108022947526,1,1,13,477,-318754.1284950091,2,0
9121,274.7997601249984,35645.41594122643,13,1,Deposit,23.787616698075826,1,1,7,53,35370.61618110143,4,0
9122,1281.1725560306368,21524.78810807227,8,6,Transfer,18.12950881415246,1,0,14,676,20243.615552041632,0,0
9123,86100.323471502,33790.99624283251,3,3,Transfer,1.7587040825774467,1,1,8,84,-52309.327228669485,2,0
9124,22656.831853257154,6958.993632902851,21,6,Transfer,9.568844384349916,1,1,2,69,-15697.838220354304,4,0
9125,73941.3360899563,14019.070021512705,18,2,Withdrawal,6.6792888386205265,1,0,12,967,-59922.26606844359,6,0
9126,25054.65818874393,41964.148901622844,0,0,Deposit,0.7925623338690889,1,1,8,798,16909.490712878913,1,0
9127,69002.04281859545,45283.69760642617,12,4,Bill Payment,0.12091452616322239,1,0,5,166,-23718.345212169283,6,0
9128,4320.793556546718,27411.403640454686,5,2,Transfer,0.0708706305095585,1,1,12,135,23090.610083907966,4,0
9129,68938.64410751675,2550.1452434336875,0,0,Withdrawal,0.3399063632751522,1,1,13,75,-66388.49886408307,4,0
9130,160946.78420094453,46421.704968796636,21,0,Transfer,4.936139579320537,1,1,12,763,-114525.0792321479,1,0
9131,252988.97959868555,35401.14864333704,16,1,Withdrawal,3.3880441239935184,1,1,11,203,-217587.8309553485,1,0
9132,1235651.0922153492,21287.36826401268,2,3,Transfer,28.654059922858476,1,1,16,724,-1214363.7239513365,4,0
9133,35889.386389002924,30320.568216775322,16,5,Transfer,1.688127919843495,1,1,7,289,-5568.818172227602,1,0
9134,38094.384953085275,22058.96688762694,1,1,Bill Payment,6.467659962517153,1,1,12,847,-16035.418065458336,2,0
